Strain	Replicate	ABX	ABXConc	DrugX	DrugXConc	normAUC	Exp
SADSM20231	2	Erythromycin	0	Dicumarol	80	0.052784652	EC
SADSM20231	2	Erythromycin	0	Dicumarol	160	0.035189768	EC
SADSM20231	2	Erythromycin	0.02	Dicumarol	0	0.819179495	EC
SADSM20231	2	Erythromycin	0.02	Dicumarol	2.5	0.694638837	EC
SADSM20231	2	Erythromycin	0.02	Dicumarol	5	0.550049586	EC
SADSM20231	2	Erythromycin	0.02	Dicumarol	10	0.362909443	EC
SADSM20231	2	Erythromycin	0.02	Dicumarol	20	0.053383117	EC
SADSM20231	2	Erythromycin	0.02	Dicumarol	40	0.081750379	EC
SADSM20231	2	Erythromycin	0.02	Dicumarol	80	0.040635803	EC
SADSM20231	2	Erythromycin	0.02	Dicumarol	160	0.011011764	EC
SADSM20231	2	Erythromycin	0.04	Dicumarol	0	0.598166208	EC
SADSM20231	2	Erythromycin	0.04	Dicumarol	2.5	0.468777979	EC
SADSM20231	2	Erythromycin	0.04	Dicumarol	5	0.346092564	EC
SADSM20231	2	Erythromycin	0.04	Dicumarol	10	0.237890013	EC
SADSM20231	2	Erythromycin	0.04	Dicumarol	20	0.11861585	EC
SADSM20231	2	Erythromycin	0.04	Dicumarol	40	0.066190278	EC
SADSM20231	2	Erythromycin	0.04	Dicumarol	80	0.010413299	EC
SADSM20231	2	Erythromycin	0.04	Dicumarol	160	0.021425063	EC
SADSM20231	2	Erythromycin	0.06	Dicumarol	0	0.342860851	EC
SADSM20231	2	Erythromycin	0.06	Dicumarol	2.5	0.343100237	EC
SADSM20231	2	Erythromycin	0.06	Dicumarol	5	0.269070062	EC
SADSM20231	2	Erythromycin	0.06	Dicumarol	10	0.172178507	EC
SADSM20231	2	Erythromycin	0.06	Dicumarol	20	0.080732988	EC
SADSM20231	2	Erythromycin	0.06	Dicumarol	40	0.026990791	EC
SADSM20231	2	Erythromycin	0.06	Dicumarol	80	0.018552429	EC
SADSM20231	2	Erythromycin	0.06	Dicumarol	160	0.035369308	EC
SADSM20231	2	Erythromycin	0.08	Dicumarol	0	0.207847047	EC
SADSM20231	2	Erythromycin	0.08	Dicumarol	2.5	0.222569297	EC
SADSM20231	2	Erythromycin	0.08	Dicumarol	5	0.124480812	EC
SADSM20231	2	Erythromycin	0.08	Dicumarol	10	0.127892065	EC
SADSM20231	2	Erythromycin	0.08	Dicumarol	20	0.050031711	EC
SADSM20231	2	Erythromycin	0.08	Dicumarol	40	0.015380562	EC
SADSM20231	2	Erythromycin	0.08	Dicumarol	80	0.01765473	EC
SADSM20231	2	Erythromycin	0.08	Dicumarol	160	0.039498719	EC
SADSM20231	2	Erythromycin	0.1	Dicumarol	0	0.158713035	EC
SADSM20231	2	Erythromycin	0.1	Dicumarol	2.5	0.101260353	EC
SADSM20231	2	Erythromycin	0.1	Dicumarol	5	0.103175442	EC
SADSM20231	2	Erythromycin	0.1	Dicumarol	10	0.072055239	EC
SADSM20231	2	Erythromycin	0.1	Dicumarol	20	0.042191814	EC
SADSM20231	2	Erythromycin	0.1	Dicumarol	40	0.013884398	EC
SADSM20231	2	Erythromycin	0.1	Dicumarol	80	0.038361635	EC
SADSM20231	2	Erythromycin	0.1	Dicumarol	160	0.048415854	EC
SADSM20231	2	Erythromycin	0.12	Dicumarol	0	0.138425056	EC
SADSM20231	2	Erythromycin	0.12	Dicumarol	2.5	0.110416874	EC
SADSM20231	2	Erythromycin	0.12	Dicumarol	5	0.088752425	EC
SADSM20231	2	Erythromycin	0.12	Dicumarol	10	0.066010738	EC
SADSM20231	2	Erythromycin	0.12	Dicumarol	20	0.051827107	EC
SADSM20231	2	Erythromycin	0.12	Dicumarol	40	0.052066493	EC
SADSM20231	2	Erythromycin	0.12	Dicumarol	80	0.04225166	EC
SADSM20231	2	Erythromycin	0.12	Dicumarol	160	0.056136058	EC
SADSM20231	2	Erythromycin	0.14	Dicumarol	0	0.106048076	EC
SADSM20231	2	Erythromycin	0.14	Dicumarol	2.5	0.071456774	EC
SADSM20231	2	Erythromycin	0.14	Dicumarol	5	0.075885418	EC
SADSM20231	2	Erythromycin	0.14	Dicumarol	10	0.052784652	EC
SADSM20231	2	Erythromycin	0.14	Dicumarol	20	0.038062402	EC
SADSM20231	2	Erythromycin	0.14	Dicumarol	40	0.044944755	EC
SADSM20231	2	Erythromycin	0.14	Dicumarol	80	0.034591302	EC
SADSM20231	2	Erythromycin	0.14	Dicumarol	160	0.052006647	EC
SADSM20231	3	Erythromycin	0	Dicumarol	0	0.966061496	EC
SADSM20231	3	Erythromycin	0	Dicumarol	2.5	0.790552508	EC
SADSM20231	3	Erythromycin	0	Dicumarol	5	0.667977594	EC
SADSM20231	3	Erythromycin	0	Dicumarol	10	0.467613626	EC
SADSM20231	3	Erythromycin	0	Dicumarol	20	0.325107831	EC
SADSM20231	3	Erythromycin	0	Dicumarol	40	0.143267858	EC
SADSM20231	3	Erythromycin	0	Dicumarol	80	0.051820289	EC
SADSM20231	3	Erythromycin	0	Dicumarol	160	0.07679251	EC
SADSM20231	3	Erythromycin	0.02	Dicumarol	0	0.781407751	EC
SADSM20231	3	Erythromycin	0.02	Dicumarol	2.5	0.646405347	EC
SADSM20231	3	Erythromycin	0.02	Dicumarol	5	0.505423678	EC
SADSM20231	3	Erythromycin	0.02	Dicumarol	10	0.355004152	EC
SADSM20231	3	Erythromycin	0.02	Dicumarol	20	0.108740539	EC
SADSM20231	3	Erythromycin	0.02	Dicumarol	40	0.061434008	EC
SADSM20231	3	Erythromycin	0.02	Dicumarol	80	0.062371932	EC
SADSM20231	3	Erythromycin	0.02	Dicumarol	160	0.056509908	EC
SADSM20231	3	Erythromycin	0.04	Dicumarol	0	0.604316017	EC
SADSM20231	3	Erythromycin	0.04	Dicumarol	2.5	0.404362391	EC
SADSM20231	3	Erythromycin	0.04	Dicumarol	5	0.308342443	EC
SADSM20231	3	Erythromycin	0.04	Dicumarol	10	0.208043219	EC
SADSM20231	3	Erythromycin	0.04	Dicumarol	20	0.06700293	EC
SADSM20231	3	Erythromycin	0.04	Dicumarol	40	0.032768712	EC
SADSM20231	3	Erythromycin	0.04	Dicumarol	80	0.05697887	EC
SADSM20231	3	Erythromycin	0.04	Dicumarol	160	0.072278751	EC
SADSM20231	3	Erythromycin	0.06	Dicumarol	0	0.272349618	EC
SADSM20231	3	Erythromycin	0.06	Dicumarol	2.5	0.287297779	EC
SADSM20231	3	Erythromycin	0.06	Dicumarol	5	0.190691629	EC
SADSM20231	3	Erythromycin	0.06	Dicumarol	10	0.102116452	EC
SADSM20231	3	Erythromycin	0.06	Dicumarol	20	0.046251367	EC
SADSM20231	3	Erythromycin	0.06	Dicumarol	40	0.037516951	EC
SADSM20231	3	Erythromycin	0.06	Dicumarol	80	0.039392799	EC
SADSM20231	3	Erythromycin	0.06	Dicumarol	160	0.068761537	EC
SADSM20231	3	Erythromycin	0.08	Dicumarol	0	0.172988318	EC
SADSM20231	3	Erythromycin	0.08	Dicumarol	2.5	0.197784678	EC
SADSM20231	3	Erythromycin	0.08	Dicumarol	5	0.10410954	EC
SADSM20231	3	Erythromycin	0.08	Dicumarol	10	0.073509776	EC
SADSM20231	3	Erythromycin	0.08	Dicumarol	20	0.031244586	EC
SADSM20231	3	Erythromycin	0.08	Dicumarol	40	0.039861761	EC
SADSM20231	3	Erythromycin	0.08	Dicumarol	80	0.03464456	EC
SADSM20231	3	Erythromycin	0.08	Dicumarol	160	0.102175072	EC
SADSM20231	3	Erythromycin	0.1	Dicumarol	0	0.135471366	EC
SADSM20231	3	Erythromycin	0.1	Dicumarol	2.5	0.108857779	EC
SADSM20231	3	Erythromycin	0.1	Dicumarol	5	0.083709698	EC
SADSM20231	3	Erythromycin	0.1	Dicumarol	10	0.053871997	EC
SADSM20231	3	Erythromycin	0.1	Dicumarol	20	0.022861892	EC
SADSM20231	3	Erythromycin	0.1	Dicumarol	40	0.040916925	EC
SADSM20231	3	Erythromycin	0.1	Dicumarol	80	0.032475611	EC
SADSM20231	3	Erythromycin	0.1	Dicumarol	160	0.085820026	EC
SADSM20231	3	Erythromycin	0.12	Dicumarol	0	0.142916136	EC
SADSM20231	3	Erythromycin	0.12	Dicumarol	2.5	0.106923311	EC
SADSM20231	3	Erythromycin	0.12	Dicumarol	5	0.077671813	EC
SADSM20231	3	Erythromycin	0.12	Dicumarol	10	0.062371932	EC
SADSM20231	3	Erythromycin	0.12	Dicumarol	20	0.040506583	EC
SADSM20231	3	Erythromycin	0.12	Dicumarol	40	0.053637516	EC
SADSM20231	3	Erythromycin	0.12	Dicumarol	80	0.050178922	EC
SADSM20231	3	Erythromycin	0.12	Dicumarol	160	0.067823614	EC
SADSM20231	3	Erythromycin	0.14	Dicumarol	0	0.102585414	EC
SADSM20231	3	Erythromycin	0.14	Dicumarol	2.5	0.070520144	EC
SADSM20231	3	Erythromycin	0.14	Dicumarol	5	0.060261603	EC
SADSM20231	3	Erythromycin	0.14	Dicumarol	10	0.065889146	EC
SADSM20231	3	Erythromycin	0.14	Dicumarol	20	0.050999606	EC
SADSM20231	3	Erythromycin	0.14	Dicumarol	40	0.075033903	EC
SADSM20231	3	Erythromycin	0.14	Dicumarol	80	0.101061288	EC
SADSM20231	3	Erythromycin	0.14	Dicumarol	160	0.075151143	EC
SADSM20231	1	Erythromycin	0	Tolfenamic Acid	0	0.957697486	EC
SADSM20231	1	Erythromycin	0	Tolfenamic Acid	10	0.964220801	EC
SADSM20231	1	Erythromycin	0	Tolfenamic Acid	20	0.88904227	EC
SADSM20231	1	Erythromycin	0	Tolfenamic Acid	40	0.637841176	EC
SADSM20231	1	Erythromycin	0	Tolfenamic Acid	80	0.452568339	EC
SADSM20231	1	Erythromycin	0	Tolfenamic Acid	160	0.144903143	EC
SADSM20231	1	Erythromycin	0	Tolfenamic Acid	320	0.027857763	EC
SADSM20231	1	Erythromycin	0	Tolfenamic Acid	640	0.019088717	EC
SADSM20231	1	Erythromycin	0.02	Tolfenamic Acid	0	0.867600882	EC
SADSM20231	1	Erythromycin	0.02	Tolfenamic Acid	10	0.753603281	EC
SADSM20231	1	Erythromycin	0.02	Tolfenamic Acid	20	0.744566886	EC
SADSM20231	1	Erythromycin	0.02	Tolfenamic Acid	40	0.592177972	EC
SADSM20231	1	Erythromycin	0.02	Tolfenamic Acid	80	0.459145124	EC
SADSM20231	1	Erythromycin	0.02	Tolfenamic Acid	160	0.136080626	EC
SADSM20231	1	Erythromycin	0.02	Tolfenamic Acid	320	0.009410684	EC
SADSM20231	1	Erythromycin	0.02	Tolfenamic Acid	640	0	EC
SADSM20231	1	Erythromycin	0.04	Tolfenamic Acid	0	0.593995945	EC
SADSM20231	1	Erythromycin	0.04	Tolfenamic Acid	10	0.596295146	EC
SADSM20231	1	Erythromycin	0.04	Tolfenamic Acid	20	0.618805929	EC
SADSM20231	1	Erythromycin	0.04	Tolfenamic Acid	40	0.487804933	EC
SADSM20231	1	Erythromycin	0.04	Tolfenamic Acid	80	0.309803988	EC
SADSM20231	1	Erythromycin	0.04	Tolfenamic Acid	160	0.110415125	EC
SADSM20231	1	Erythromycin	0.04	Tolfenamic Acid	320	0.01042661	EC
SADSM20231	1	Erythromycin	0.04	Tolfenamic Acid	640	0.001657564	EC
SADSM20231	1	Erythromycin	0.06	Tolfenamic Acid	0	0.699384909	EC
SADSM20231	1	Erythromycin	0.06	Tolfenamic Acid	10	0.500851563	EC
SADSM20231	1	Erythromycin	0.06	Tolfenamic Acid	20	0.323599195	EC
SADSM20231	1	Erythromycin	0.06	Tolfenamic Acid	40	0.319535491	EC
SADSM20231	1	Erythromycin	0.06	Tolfenamic Acid	80	0.219546975	EC
SADSM20231	1	Erythromycin	0.06	Tolfenamic Acid	160	0.119077232	EC
SADSM20231	1	Erythromycin	0.06	Tolfenamic Acid	320	0.043898701	EC
SADSM20231	1	Erythromycin	0.06	Tolfenamic Acid	640	0.01550624	EC
SADSM20231	1	Erythromycin	0.08	Tolfenamic Acid	0	0.50951367	EC
SADSM20231	1	Erythromycin	0.08	Tolfenamic Acid	10	0.288843829	EC
SADSM20231	1	Erythromycin	0.08	Tolfenamic Acid	20	0.263071388	EC
SADSM20231	1	Erythromycin	0.08	Tolfenamic Acid	40	0.18987124	EC
SADSM20231	1	Erythromycin	0.08	Tolfenamic Acid	80	0.211579976	EC
SADSM20231	1	Erythromycin	0.08	Tolfenamic Acid	160	0.104693857	EC
SADSM20231	1	Erythromycin	0.08	Tolfenamic Acid	320	0.019997703	EC
SADSM20231	1	Erythromycin	0.08	Tolfenamic Acid	640	0.02855287	EC
SADSM20231	1	Erythromycin	0.1	Tolfenamic Acid	0	0.14554478	EC
SADSM20231	1	Erythromycin	0.1	Tolfenamic Acid	10	0.202597051	EC
SADSM20231	1	Erythromycin	0.1	Tolfenamic Acid	20	0.151426457	EC
SADSM20231	1	Erythromycin	0.1	Tolfenamic Acid	40	0.15142646	EC
SADSM20231	1	Erythromycin	0.1	Tolfenamic Acid	80	0.11442536	EC
SADSM20231	1	Erythromycin	0.1	Tolfenamic Acid	160	0.090738241	EC
SADSM20231	1	Erythromycin	0.1	Tolfenamic Acid	320	0.060046579	EC
SADSM20231	1	Erythromycin	0.1	Tolfenamic Acid	640	0.05710574	EC
SADSM20231	1	Erythromycin	0.12	Tolfenamic Acid	0	0.071756464	EC
SADSM20231	1	Erythromycin	0.12	Tolfenamic Acid	10	0.14987583300000001	EC
SADSM20231	1	Erythromycin	0.12	Tolfenamic Acid	20	0.113035145	EC
SADSM20231	1	Erythromycin	0.12	Tolfenamic Acid	40	0.107313877	EC
SADSM20231	1	Erythromycin	0.12	Tolfenamic Acid	80	0.127685869	EC
SADSM20231	1	Erythromycin	0.12	Tolfenamic Acid	160	0.093839489	EC
SADSM20231	1	Erythromycin	0.12	Tolfenamic Acid	320	0.071809934	EC
SADSM20231	1	Erythromycin	0.12	Tolfenamic Acid	640	0.076782625	EC
SADSM20231	1	Erythromycin	0.14	Tolfenamic Acid	0	0.107955515	EC
SADSM20231	1	Erythromycin	0.14	Tolfenamic Acid	10	0.107955515	EC
SADSM20231	1	Erythromycin	0.14	Tolfenamic Acid	20	0.060581277	EC
SADSM20231	1	Erythromycin	0.14	Tolfenamic Acid	40	0.071275236	EC
SADSM20231	1	Erythromycin	0.14	Tolfenamic Acid	80	0.08325247	EC
SADSM20231	1	Erythromycin	0.14	Tolfenamic Acid	160	0.070687068	EC
SADSM20231	1	Erythromycin	0.14	Tolfenamic Acid	320	0.05207958	EC
SADSM20231	1	Erythromycin	0.14	Tolfenamic Acid	640	0.066516424	EC
SADSM20231	2	Erythromycin	0	Tolfenamic Acid	0	0.95311606	EC
SADSM20231	2	Erythromycin	0	Tolfenamic Acid	10	0.853710951	EC
SADSM20231	2	Erythromycin	0	Tolfenamic Acid	20	0.84108333	EC
SADSM20231	2	Erythromycin	0	Tolfenamic Acid	40	0.613606616	EC
SADSM20231	2	Erythromycin	0	Tolfenamic Acid	80	0.447652149	EC
SADSM20231	2	Erythromycin	0	Tolfenamic Acid	160	0.14788081	EC
SADSM20231	2	Erythromycin	0	Tolfenamic Acid	320	0.01316624	EC
SADSM20231	2	Erythromycin	0	Tolfenamic Acid	640	0.004249105	EC
SADSM20231	2	Erythromycin	0.02	Tolfenamic Acid	0	0.81510993	EC
SADSM20231	2	Erythromycin	0.02	Tolfenamic Acid	10	0.844853662	EC
SADSM20231	2	Erythromycin	0.02	Tolfenamic Acid	20	0.614983087	EC
SADSM20231	2	Erythromycin	0.02	Tolfenamic Acid	40	0.577399457	EC
SADSM20231	2	Erythromycin	0.02	Tolfenamic Acid	80	0.067207669	EC
SADSM20231	2	Erythromycin	0.02	Tolfenamic Acid	160	0.102995902	EC
SADSM20231	2	Erythromycin	0.02	Tolfenamic Acid	320	0.006523273	EC
SADSM20231	2	Erythromycin	0.02	Tolfenamic Acid	640	0	EC
SADSM20231	2	Erythromycin	0.04	Tolfenamic Acid	0	0.775551364	EC
SADSM20231	2	Erythromycin	0.04	Tolfenamic Acid	10	0.654242419	EC
SADSM20231	2	Erythromycin	0.04	Tolfenamic Acid	20	0.593258791	EC
SADSM20231	2	Erythromycin	0.04	Tolfenamic Acid	40	0.499898182	EC
SADSM20231	2	Erythromycin	0.04	Tolfenamic Acid	80	0.331370314	EC
SADSM20231	2	Erythromycin	0.04	Tolfenamic Acid	160	0.091206133	EC
SADSM20231	2	Erythromycin	0.04	Tolfenamic Acid	320	0.006942199	EC
SADSM20231	2	Erythromycin	0.04	Tolfenamic Acid	640	6.58312e-4	EC
SADSM20231	2	Erythromycin	0.06	Tolfenamic Acid	0	0.664296639	EC
SADSM20231	2	Erythromycin	0.06	Tolfenamic Acid	10	0.541611224	EC
SADSM20231	2	Erythromycin	0.06	Tolfenamic Acid	20	0.37577645	EC
SADSM20231	2	Erythromycin	0.06	Tolfenamic Acid	40	0.316588218	EC
SADSM20231	2	Erythromycin	0.06	Tolfenamic Acid	80	0.269010215	EC
SADSM20231	2	Erythromycin	0.06	Tolfenamic Acid	160	0.099824035	EC
SADSM20231	2	Erythromycin	0.06	Tolfenamic Acid	320	0.002752941	EC
SADSM20231	2	Erythromycin	0.06	Tolfenamic Acid	640	0.007720204	EC
SADSM20231	2	Erythromycin	0.08	Tolfenamic Acid	0	0.490023503	EC
SADSM20231	2	Erythromycin	0.08	Tolfenamic Acid	10	0.384992818	EC
SADSM20231	2	Erythromycin	0.08	Tolfenamic Acid	20	0.301506889	EC
SADSM20231	2	Erythromycin	0.08	Tolfenamic Acid	40	0.201802547	EC
SADSM20231	2	Erythromycin	0.08	Tolfenamic Acid	80	0.223926075	EC
SADSM20231	2	Erythromycin	0.08	Tolfenamic Acid	160	0.099824035	EC
SADSM20231	2	Erythromycin	0.08	Tolfenamic Acid	320	0.030282351	EC
SADSM20231	2	Erythromycin	0.08	Tolfenamic Acid	640	0.027768796	EC
SADSM20231	2	Erythromycin	0.1	Tolfenamic Acid	0	0.490023503	EC
SADSM20231	2	Erythromycin	0.1	Tolfenamic Acid	10	0.242318657	EC
SADSM20231	2	Erythromycin	0.1	Tolfenamic Acid	20	0.178941167	EC
SADSM20231	2	Erythromycin	0.1	Tolfenamic Acid	40	0.141417384	EC
SADSM20231	2	Erythromycin	0.1	Tolfenamic Acid	80	0.079954983	EC
SADSM20231	2	Erythromycin	0.1	Tolfenamic Acid	160	0.024537083	EC
SADSM20231	2	Erythromycin	0.1	Tolfenamic Acid	320	0.041772888	EC
SADSM20231	2	Erythromycin	0.1	Tolfenamic Acid	640	0.057213296	EC
SADSM20231	2	Erythromycin	0.12	Tolfenamic Acid	0	0.130106387	EC
SADSM20231	2	Erythromycin	0.12	Tolfenamic Acid	10	0.156079787	EC
SADSM20231	2	Erythromycin	0.12	Tolfenamic Acid	20	0.126216361	EC
SADSM20231	2	Erythromycin	0.12	Tolfenamic Acid	40	0.144469557	EC
SADSM20231	2	Erythromycin	0.12	Tolfenamic Acid	80	0.096603244	EC
SADSM20231	2	Erythromycin	0.12	Tolfenamic Acid	160	0.040935036	EC
SADSM20231	2	Erythromycin	0.12	Tolfenamic Acid	320	0.04087519	EC
SADSM20231	2	Erythromycin	0.12	Tolfenamic Acid	640	0.071157541	EC
SADSM20231	2	Erythromycin	0.14	Tolfenamic Acid	0	0.132619942	EC
SADSM20231	2	Erythromycin	0.14	Tolfenamic Acid	10	0.120650633	EC
SADSM20231	2	Erythromycin	0.14	Tolfenamic Acid	20	0.171580042	EC
SADSM20231	2	Erythromycin	0.14	Tolfenamic Acid	40	0.105329918	EC
SADSM20231	2	Erythromycin	0.14	Tolfenamic Acid	80	0.096592322	EC
SADSM20231	2	Erythromycin	0.14	Tolfenamic Acid	160	0.068643986	EC
SADSM20231	2	Erythromycin	0.14	Tolfenamic Acid	320	0.025015855	EC
SADSM20231	2	Erythromycin	0.14	Tolfenamic Acid	640	0.058051148	EC
SADSM20231	3	Erythromycin	0	Tolfenamic Acid	0	0.98435101	EC
SADSM20231	3	Erythromycin	0	Tolfenamic Acid	10	0.85292444	EC
SADSM20231	3	Erythromycin	0	Tolfenamic Acid	20	0.749459722	EC
SADSM20231	3	Erythromycin	0	Tolfenamic Acid	40	0.736035688	EC
SADSM20231	3	Erythromycin	0	Tolfenamic Acid	80	0.41421059	EC
SADSM20231	3	Erythromycin	0	Tolfenamic Acid	160	0.119292181	EC
SADSM20231	3	Erythromycin	0	Tolfenamic Acid	320	0.004103417	EC
SADSM20231	3	Erythromycin	0	Tolfenamic Acid	640	7.03443e-4	EC
SADSM20231	3	Erythromycin	0.02	Tolfenamic Acid	0	0.757432075	EC
SADSM20231	3	Erythromycin	0.02	Tolfenamic Acid	10	0.687146411	EC
SADSM20231	3	Erythromycin	0.02	Tolfenamic Acid	20	0.565919762	EC
SADSM20231	3	Erythromycin	0.02	Tolfenamic Acid	40	0.454893034	EC
SADSM20231	3	Erythromycin	0.02	Tolfenamic Acid	80	0.054340959	EC
SADSM20231	3	Erythromycin	0.02	Tolfenamic Acid	160	0.04220657	EC
SADSM20231	3	Erythromycin	0.02	Tolfenamic Acid	320	0.004689619	EC
SADSM20231	3	Erythromycin	0.02	Tolfenamic Acid	640	0.008324074	EC
SADSM20231	3	Erythromycin	0.04	Tolfenamic Acid	0	0.623777936	EC
SADSM20231	3	Erythromycin	0.04	Tolfenamic Acid	10	0.50595126	EC
SADSM20231	3	Erythromycin	0.04	Tolfenamic Acid	20	0.473123928	EC
SADSM20231	3	Erythromycin	0.04	Tolfenamic Acid	40	0.310101051	EC
SADSM20231	3	Erythromycin	0.04	Tolfenamic Acid	80	0.169412483	EC
SADSM20231	3	Erythromycin	0.04	Tolfenamic Acid	160	0.033354915	EC
SADSM20231	3	Erythromycin	0.04	Tolfenamic Acid	320	0.016296426	EC
SADSM20231	3	Erythromycin	0.04	Tolfenamic Acid	640	0.028079093	EC
SADSM20231	3	Erythromycin	0.06	Tolfenamic Acid	0	0.466792942	EC
SADSM20231	3	Erythromycin	0.06	Tolfenamic Acid	10	0.345155952	EC
SADSM20231	3	Erythromycin	0.06	Tolfenamic Acid	20	0.237587818	EC
SADSM20231	3	Erythromycin	0.06	Tolfenamic Acid	40	0.217832798	EC
SADSM20231	3	Erythromycin	0.06	Tolfenamic Acid	80	0.13136795	EC
SADSM20231	3	Erythromycin	0.06	Tolfenamic Acid	160	0.034234218	EC
SADSM20231	3	Erythromycin	0.06	Tolfenamic Acid	320	0.034996281	EC
SADSM20231	3	Erythromycin	0.06	Tolfenamic Acid	640	0.033706636	EC
SADSM20231	3	Erythromycin	0.08	Tolfenamic Acid	0	0.311390696	EC
SADSM20231	3	Erythromycin	0.08	Tolfenamic Acid	10	0.222170696	EC
SADSM20231	3	Erythromycin	0.08	Tolfenamic Acid	20	0.16612975	EC
SADSM20231	3	Erythromycin	0.08	Tolfenamic Acid	40	0.10410954	EC
SADSM20231	3	Erythromycin	0.08	Tolfenamic Acid	80	0.070871866	EC
SADSM20231	3	Erythromycin	0.08	Tolfenamic Acid	160	0.04208933	EC
SADSM20231	3	Erythromycin	0.08	Tolfenamic Acid	320	0.031127346	EC
SADSM20231	3	Erythromycin	0.08	Tolfenamic Acid	640	0.066240867	EC
SADSM20231	3	Erythromycin	0.1	Tolfenamic Acid	0	0.16355046	EC
SADSM20231	3	Erythromycin	0.1	Tolfenamic Acid	10	0.142681655	EC
SADSM20231	3	Erythromycin	0.1	Tolfenamic Acid	20	0.108916399	EC
SADSM20231	3	Erythromycin	0.1	Tolfenamic Acid	40	0.070754625	EC
SADSM20231	3	Erythromycin	0.1	Tolfenamic Acid	80	0.037458331	EC
SADSM20231	3	Erythromycin	0.1	Tolfenamic Acid	160	0.048185834	EC
SADSM20231	3	Erythromycin	0.1	Tolfenamic Acid	320	0.015124021	EC
SADSM20231	3	Erythromycin	0.1	Tolfenamic Acid	640	0.097075111	EC
SADSM20231	3	Erythromycin	0.12	Tolfenamic Acid	0	0.079723522	EC
SADSM20231	3	Erythromycin	0.12	Tolfenamic Acid	10	0.107685374	EC
SADSM20231	3	Erythromycin	0.12	Tolfenamic Acid	20	0.072513232	EC
SADSM20231	3	Erythromycin	0.12	Tolfenamic Acid	40	0.042910013	EC
SADSM20231	3	Erythromycin	0.12	Tolfenamic Acid	80	0.03464456	EC
SADSM20231	3	Erythromycin	0.12	Tolfenamic Acid	160	0.048478936	EC
SADSM20231	3	Erythromycin	0.12	Tolfenamic Acid	320	0.02473774	EC
SADSM20231	3	Erythromycin	0.12	Tolfenamic Acid	640	0.051703049	EC
SADSM20231	3	Erythromycin	0.14	Tolfenamic Acid	0	0.097837175	EC
SADSM20231	3	Erythromycin	0.14	Tolfenamic Acid	10	0.097426833	EC
SADSM20231	3	Erythromycin	0.14	Tolfenamic Acid	20	0.068937398	EC
SADSM20231	3	Erythromycin	0.14	Tolfenamic Acid	40	0.058796097	EC
SADSM20231	3	Erythromycin	0.14	Tolfenamic Acid	80	0.065713285	EC
SADSM20231	3	Erythromycin	0.14	Tolfenamic Acid	160	0.05944092	EC
SADSM20231	3	Erythromycin	0.14	Tolfenamic Acid	320	0.063954678	EC
SADSM20231	3	Erythromycin	0.14	Tolfenamic Acid	640	0.084471761	EC
SADSM20231	1	Erythromycin	0	Benzbromarone	0	0.947868885938992	EC
SADSM20231	2	Erythromycin	0	Benzbromarone	0	1	EC
SADSM20231	3	Erythromycin	0	Benzbromarone	0	0.980454808555086	EC
SADSM20231	1	Erythromycin	0	Benzbromarone	0.6	0.879755256026183	EC
SADSM20231	2	Erythromycin	0	Benzbromarone	0.6	1	EC
SADSM20231	3	Erythromycin	0	Benzbromarone	0.6	0.943989609437076	EC
SADSM20231	1	Erythromycin	0	Benzbromarone	1.1	0.775661336558104	EC
SADSM20231	2	Erythromycin	0	Benzbromarone	1.1	0.94011033293516	EC
SADSM20231	3	Erythromycin	0	Benzbromarone	1.1	0.842093946653415	EC
SADSM20231	1	Erythromycin	0	Benzbromarone	1.7	0.661190352447399	EC
SADSM20231	2	Erythromycin	0	Benzbromarone	1.7	0.828063896638152	EC
SADSM20231	3	Erythromycin	0	Benzbromarone	1.7	0.764767035048556	EC
SADSM20231	1	Erythromycin	0	Benzbromarone	2.2	0.591880612279833	EC
SADSM20231	2	Erythromycin	0	Benzbromarone	2.2	0.717827789375373	EC
SADSM20231	3	Erythromycin	0	Benzbromarone	2.2	0.645576264527187	EC
SADSM20231	1	Erythromycin	0	Benzbromarone	2.7	0.512581735119834	EC
SADSM20231	2	Erythromycin	0	Benzbromarone	2.7	0.567796770663772	EC
SADSM20231	3	Erythromycin	0	Benzbromarone	2.7	0.554445594036344	EC
SADSM20231	1	Erythromycin	0	Benzbromarone	3.2	0.397787477967303	EC
SADSM20231	2	Erythromycin	0	Benzbromarone	3.2	0.408035233393198	EC
SADSM20231	3	Erythromycin	0	Benzbromarone	3.2	0.47091184002842	EC
SADSM20231	1	Erythromycin	0	Benzbromarone	3.8	0.307012407822469	EC
SADSM20231	2	Erythromycin	0	Benzbromarone	3.8	0.355600346008967	EC
SADSM20231	3	Erythromycin	0	Benzbromarone	3.8	0.406127922446422	EC
SADSM20231	1	Erythromycin	0.02	Benzbromarone	0	0.8104778431628	EC
SADSM20231	2	Erythromycin	0.02	Benzbromarone	0	0.946802084900965	EC
SADSM20231	3	Erythromycin	0.02	Benzbromarone	0	0.889809047626982	EC
SADSM20231	1	Erythromycin	0.02	Benzbromarone	0.6	0.741911630991435	EC
SADSM20231	2	Erythromycin	0.02	Benzbromarone	0.6	0.892298250049045	EC
SADSM20231	3	Erythromycin	0.02	Benzbromarone	0.6	0.820466980155234	EC
SADSM20231	1	Erythromycin	0.02	Benzbromarone	1.1	0.657569694378944	EC
