DrugX	DrugXConc	ABX	ABXConc	Strain	Replicate	normAUC	Exp	Strain_name
Lorglumide sodium salt	10	Erythromycin	1.65	NT5002	3	0.02981835418860873	LM18-42	B. uniformis
Lorglumide sodium salt	5	Erythromycin	1.65	NT5002	3	0.029975580889686267	LM18-42	B. uniformis
Lorglumide sodium salt	2.5	Erythromycin	1.65	NT5002	3	0.004484509510637898	LM18-42	B. uniformis
Lorglumide sodium salt	0	Erythromycin	1.65	NT5002	3	0.024453863367705116	LM18-42	B. uniformis
Lorglumide sodium salt	160	Erythromycin	2.15	NT5002	3	0.02549106984526657	LM18-42	B. uniformis
Lorglumide sodium salt	80	Erythromycin	2.15	NT5002	3	0.024097724163876417	LM18-42	B. uniformis
Lorglumide sodium salt	40	Erythromycin	2.15	NT5002	3	0.031155705892935037	LM18-42	B. uniformis
Lorglumide sodium salt	20	Erythromycin	2.15	NT5002	3	0.03422399249383327	LM18-42	B. uniformis
Lorglumide sodium salt	10	Erythromycin	2.15	NT5002	3	0.028398376687442287	LM18-42	B. uniformis
Lorglumide sodium salt	5	Erythromycin	2.15	NT5002	3	0.03268984972430863	LM18-42	B. uniformis
Lorglumide sodium salt	2.5	Erythromycin	2.15	NT5002	3	0.012745499134371202	LM18-42	B. uniformis
Lorglumide sodium salt	0	Erythromycin	2.15	NT5002	3	0.0226645251865832	LM18-42	B. uniformis
Lorglumide sodium salt	160	Erythromycin	2.65	NT5002	3	0.03257186509161959	LM18-42	B. uniformis
Lorglumide sodium salt	80	Erythromycin	2.65	NT5002	3	0.026666347000972677	LM18-42	B. uniformis
Lorglumide sodium salt	40	Erythromycin	2.65	NT5002	3	0.026789078762825543	LM18-42	B. uniformis
Lorglumide sodium salt	20	Erythromycin	2.65	NT5002	3	0.024017946883857173	LM18-42	B. uniformis
Lorglumide sodium salt	10	Erythromycin	2.65	NT5002	3	0.02552232160158696	LM18-42	B. uniformis
Lorglumide sodium salt	5	Erythromycin	2.65	NT5002	3	0.02603929905936075	LM18-42	B. uniformis
Lorglumide sodium salt	2.5	Erythromycin	2.65	NT5002	3	0.011801371201251312	LM18-42	B. uniformis
Lorglumide sodium salt	0	Erythromycin	2.65	NT5002	3	0.023342366148849034	LM18-42	B. uniformis
Lorglumide sodium salt	160	Erythromycin	3.15	NT5002	3	0.013113093787593979	LM18-42	B. uniformis
Lorglumide sodium salt	80	Erythromycin	3.15	NT5002	3	0.029153034647663126	LM18-42	B. uniformis
Lorglumide sodium salt	40	Erythromycin	3.15	NT5002	3	0.02159643748461931	LM18-42	B. uniformis
Lorglumide sodium salt	20	Erythromycin	3.15	NT5002	3	0.018695487807562725	LM18-42	B. uniformis
Lorglumide sodium salt	10	Erythromycin	3.15	NT5002	3	0.014624153907006478	LM18-42	B. uniformis
Lorglumide sodium salt	5	Erythromycin	3.15	NT5002	3	0.026907127814351013	LM18-42	B. uniformis
Lorglumide sodium salt	2.5	Erythromycin	3.15	NT5002	3	0.007198812481698341	LM18-42	B. uniformis
Lorglumide sodium salt	0	Erythromycin	3.15	NT5002	3	0.017324639271288182	LM18-42	B. uniformis
Diethylstilbestrol	320	Erythromycin	0	NT5002	3	0.008850731360335332	LM18-42	B. uniformis
Diethylstilbestrol	160	Erythromycin	0	NT5002	3	0.012973989644479659	LM18-42	B. uniformis
Diethylstilbestrol	80	Erythromycin	0	NT5002	3	0.016817728269966664	LM18-42	B. uniformis
Diethylstilbestrol	40	Erythromycin	0	NT5002	3	0.17866228451003643	LM18-42	B. uniformis
Diethylstilbestrol	20	Erythromycin	0	NT5002	3	0.8961957913237204	LM18-42	B. uniformis
Diethylstilbestrol	10	Erythromycin	0	NT5002	3	1.0248585651683897	LM18-42	B. uniformis
Diethylstilbestrol	5	Erythromycin	0	NT5002	3	0.9633496532370542	LM18-42	B. uniformis
Diethylstilbestrol	0	Erythromycin	0	NT5002	3	1.1	LM18-42	B. uniformis
Diethylstilbestrol	320	Erythromycin	0.15	NT5002	3	0.019073183767071622	LM18-42	B. uniformis
Diethylstilbestrol	160	Erythromycin	0.15	NT5002	3	0.018290931719807817	LM18-42	B. uniformis
Diethylstilbestrol	80	Erythromycin	0.15	NT5002	3	0.0208163301902042	LM18-42	B. uniformis
Diethylstilbestrol	40	Erythromycin	0.15	NT5002	3	0.25028841446864725	LM18-42	B. uniformis
Diethylstilbestrol	20	Erythromycin	0.15	NT5002	3	0.8503169028020401	LM18-42	B. uniformis
Diethylstilbestrol	10	Erythromycin	0.15	NT5002	3	0.9393578069547515	LM18-42	B. uniformis
Diethylstilbestrol	5	Erythromycin	0.15	NT5002	3	0.7999949387226216	LM18-42	B. uniformis
Diethylstilbestrol	0	Erythromycin	0.15	NT5002	3	1.0367269776225307	LM18-42	B. uniformis
Diethylstilbestrol	320	Erythromycin	0.65	NT5002	3	0.01179562954108293	LM18-42	B. uniformis
Diethylstilbestrol	160	Erythromycin	0.65	NT5002	3	0.017816893053852666	LM18-42	B. uniformis
Diethylstilbestrol	80	Erythromycin	0.65	NT5002	3	0.01975785935467688	LM18-42	B. uniformis
Diethylstilbestrol	40	Erythromycin	0.65	NT5002	3	0.3154437797733378	LM18-42	B. uniformis
Diethylstilbestrol	20	Erythromycin	0.65	NT5002	3	0.690617725861445	LM18-42	B. uniformis
Diethylstilbestrol	10	Erythromycin	0.65	NT5002	3	0.5733602213545537	LM18-42	B. uniformis
Diethylstilbestrol	5	Erythromycin	0.65	NT5002	3	0.048980382983075395	LM18-42	B. uniformis
Diethylstilbestrol	0	Erythromycin	0.65	NT5002	3	0.0322246490380233	LM18-42	B. uniformis
Diethylstilbestrol	320	Erythromycin	1.15	NT5002	3	0.016796071981098608	LM18-42	B. uniformis
Diethylstilbestrol	160	Erythromycin	1.15	NT5002	3	0.020715305313283826	LM18-42	B. uniformis
Diethylstilbestrol	80	Erythromycin	1.15	NT5002	3	0.016112049431603253	LM18-42	B. uniformis
Diethylstilbestrol	40	Erythromycin	1.15	NT5002	3	0.011760361223353376	LM18-42	B. uniformis
Diethylstilbestrol	20	Erythromycin	1.15	NT5002	3	0.16059895881907302	LM18-42	B. uniformis
Diethylstilbestrol	10	Erythromycin	1.15	NT5002	3	0.044926166951327375	LM18-42	B. uniformis
Diethylstilbestrol	5	Erythromycin	1.15	NT5002	3	0.021757258118904513	LM18-42	B. uniformis
Diethylstilbestrol	0	Erythromycin	1.15	NT5002	3	0.03245963691412033	LM18-42	B. uniformis
Diethylstilbestrol	320	Erythromycin	1.65	NT5002	3	0.01505379746354184	LM18-42	B. uniformis
Diethylstilbestrol	160	Erythromycin	1.65	NT5002	3	0.015883022339995733	LM18-42	B. uniformis
Diethylstilbestrol	80	Erythromycin	1.65	NT5002	3	0.018111054945226877	LM18-42	B. uniformis
Diethylstilbestrol	40	Erythromycin	1.65	NT5002	3	0.01740436675243905	LM18-42	B. uniformis
Diethylstilbestrol	20	Erythromycin	1.65	NT5002	3	0.03587170634568467	LM18-42	B. uniformis
Diethylstilbestrol	10	Erythromycin	1.65	NT5002	3	0.032694755416384634	LM18-42	B. uniformis
Diethylstilbestrol	5	Erythromycin	1.65	NT5002	3	0.012466171471992936	LM18-42	B. uniformis
Diethylstilbestrol	0	Erythromycin	1.65	NT5002	3	0.03504691282474818	LM18-42	B. uniformis
Diethylstilbestrol	320	Erythromycin	2.15	NT5002	3	0.013662264326413915	LM18-42	B. uniformis
Diethylstilbestrol	160	Erythromycin	2.15	NT5002	3	0.016643957314385897	LM18-42	B. uniformis
Diethylstilbestrol	80	Erythromycin	2.15	NT5002	3	0.015171217837321812	LM18-42	B. uniformis
Diethylstilbestrol	40	Erythromycin	2.15	NT5002	3	0.01775816665432515	LM18-42	B. uniformis
Diethylstilbestrol	20	Erythromycin	2.15	NT5002	3	0.028352505014063764	LM18-42	B. uniformis
Diethylstilbestrol	10	Erythromycin	2.15	NT5002	3	0.030224698219892147	LM18-42	B. uniformis
Diethylstilbestrol	5	Erythromycin	2.15	NT5002	3	0.02175709512040424	LM18-42	B. uniformis
Diethylstilbestrol	0	Erythromycin	2.15	NT5002	3	0.028107854175055222	LM18-42	B. uniformis
Diethylstilbestrol	320	Erythromycin	2.65	NT5002	3	0.019218297130842395	LM18-42	B. uniformis
Diethylstilbestrol	160	Erythromycin	2.65	NT5002	3	0.014918288359172574	LM18-42	B. uniformis
Diethylstilbestrol	80	Erythromycin	2.65	NT5002	3	0.01423048567250872	LM18-42	B. uniformis
Diethylstilbestrol	40	Erythromycin	2.65	NT5002	3	0.017112533777138384	LM18-42	B. uniformis
Diethylstilbestrol	20	Erythromycin	2.65	NT5002	3	0.02575550206215683	LM18-42	B. uniformis
Diethylstilbestrol	10	Erythromycin	2.65	NT5002	3	0.02285937533479348	LM18-42	B. uniformis
Diethylstilbestrol	5	Erythromycin	2.65	NT5002	3	0.014700656012367828	LM18-42	B. uniformis
Diethylstilbestrol	0	Erythromycin	2.65	NT5002	3	0.02857831747257765	LM18-42	B. uniformis
Diethylstilbestrol	320	Erythromycin	3.15	NT5002	3	0.01245705545568654	LM18-42	B. uniformis
Diethylstilbestrol	160	Erythromycin	3.15	NT5002	3	0.011596187448281881	LM18-42	B. uniformis
Diethylstilbestrol	80	Erythromycin	3.15	NT5002	3	0.01564148631296936	LM18-42	B. uniformis
Diethylstilbestrol	40	Erythromycin	3.15	NT5002	3	0.023168062878843324	LM18-42	B. uniformis
Diethylstilbestrol	20	Erythromycin	3.15	NT5002	3	0.0272844026080864	LM18-42	B. uniformis
Diethylstilbestrol	10	Erythromycin	3.15	NT5002	3	0.026940578940020034	LM18-42	B. uniformis
Diethylstilbestrol	5	Erythromycin	3.15	NT5002	3	0.01611201533538259	LM18-42	B. uniformis
Diethylstilbestrol	0	Erythromycin	3.15	NT5002	3	0.03207045823598527	LM18-42	B. uniformis
Tolfenamic acid	640	Erythromycin	0	NT5001	4	0.01386470779016912	LM18-42	B. vulgatus
Tolfenamic acid	320	Erythromycin	0	NT5001	4	0.006901351526031277	LM18-42	B. vulgatus
Tolfenamic acid	160	Erythromycin	0	NT5001	4	0.13803846556686417	LM18-42	B. vulgatus
Tolfenamic acid	80	Erythromycin	0	NT5001	4	0.6481110661181942	LM18-42	B. vulgatus
Tolfenamic acid	40	Erythromycin	0	NT5001	4	0.7621195921505968	LM18-42	B. vulgatus
Tolfenamic acid	20	Erythromycin	0	NT5001	4	0.9065781125088173	LM18-42	B. vulgatus
Tolfenamic acid	10	Erythromycin	0	NT5001	4	0.9309860866601466	LM18-42	B. vulgatus
Tolfenamic acid	0	Erythromycin	0	NT5001	4	0.9322508787288577	LM18-42	B. vulgatus
Tolfenamic acid	640	Erythromycin	0.15	NT5001	4	0.013294386273660962	LM18-42	B. vulgatus
Tolfenamic acid	320	Erythromycin	0.15	NT5001	4	0.003813580493987607	LM18-42	B. vulgatus
Tolfenamic acid	160	Erythromycin	0.15	NT5001	4	0.12482347400806079	LM18-42	B. vulgatus
Tolfenamic acid	80	Erythromycin	0.15	NT5001	4	0.5141496542625735	LM18-42	B. vulgatus
Tolfenamic acid	40	Erythromycin	0.15	NT5001	4	0.7255320363847083	LM18-42	B. vulgatus
Tolfenamic acid	20	Erythromycin	0.15	NT5001	4	0.8506504041835835	LM18-42	B. vulgatus
Tolfenamic acid	10	Erythromycin	0.15	NT5001	4	0.8970672873706466	LM18-42	B. vulgatus
Tolfenamic acid	0	Erythromycin	0.15	NT5001	4	0.8288973164334823	LM18-42	B. vulgatus
Tolfenamic acid	640	Erythromycin	0.65	NT5001	4	0.017383379317289376	LM18-42	B. vulgatus
Tolfenamic acid	320	Erythromycin	0.65	NT5001	4	0.006136139016855346	LM18-42	B. vulgatus
Tolfenamic acid	160	Erythromycin	0.65	NT5001	4	0.0474752648810871	LM18-42	B. vulgatus
Tolfenamic acid	80	Erythromycin	0.65	NT5001	4	0.36823079662519576	LM18-42	B. vulgatus
Tolfenamic acid	40	Erythromycin	0.65	NT5001	4	0.5233263273020028	LM18-42	B. vulgatus
Tolfenamic acid	20	Erythromycin	0.65	NT5001	4	0.5322629986342307	LM18-42	B. vulgatus
Tolfenamic acid	10	Erythromycin	0.65	NT5001	4	0.19318596694678122	LM18-42	B. vulgatus
Tolfenamic acid	0	Erythromycin	0.65	NT5001	4	0.021928012329505295	LM18-42	B. vulgatus
Tolfenamic acid	640	Erythromycin	1.15	NT5001	4	0.01553269676579369	LM18-42	B. vulgatus
Tolfenamic acid	320	Erythromycin	1.15	NT5001	4	0.011482887762437197	LM18-42	B. vulgatus
Tolfenamic acid	160	Erythromycin	1.15	NT5001	4	0.019346902636034623	LM18-42	B. vulgatus
Tolfenamic acid	80	Erythromycin	1.15	NT5001	4	0.045772022019517605	LM18-42	B. vulgatus
Tolfenamic acid	40	Erythromycin	1.15	NT5001	4	0.11450589232481267	LM18-42	B. vulgatus
Tolfenamic acid	20	Erythromycin	1.15	NT5001	4	0.03037140854370108	LM18-42	B. vulgatus
Tolfenamic acid	10	Erythromycin	1.15	NT5001	4	0.01958645685893931	LM18-42	B. vulgatus
Tolfenamic acid	0	Erythromycin	1.15	NT5001	4	0.013963206062301194	LM18-42	B. vulgatus
Tolfenamic acid	640	Erythromycin	1.65	NT5001	4	0.047334177268432844	LM18-42	B. vulgatus
Tolfenamic acid	320	Erythromycin	1.65	NT5001	4	0.011079013382407939	LM18-42	B. vulgatus
Tolfenamic acid	160	Erythromycin	1.65	NT5001	4	0.013538955231970722	LM18-42	B. vulgatus
Tolfenamic acid	80	Erythromycin	1.65	NT5001	4	0.01998180981371575	LM18-42	B. vulgatus
Tolfenamic acid	40	Erythromycin	1.65	NT5001	4	0.025639237299578718	LM18-42	B. vulgatus
Tolfenamic acid	20	Erythromycin	1.65	NT5001	4	0.022632368080424476	LM18-42	B. vulgatus
Tolfenamic acid	10	Erythromycin	1.65	NT5001	4	0.013374214491522823	LM18-42	B. vulgatus
Tolfenamic acid	0	Erythromycin	1.65	NT5001	4	0.012711935986552307	LM18-42	B. vulgatus
Tolfenamic acid	640	Erythromycin	2.15	NT5001	4	0.0074276920034781965	LM18-42	B. vulgatus
Tolfenamic acid	320	Erythromycin	2.15	NT5001	4	0.015857619489923598	LM18-42	B. vulgatus
Tolfenamic acid	160	Erythromycin	2.15	NT5001	4	0.01521645587278585	LM18-42	B. vulgatus
Tolfenamic acid	80	Erythromycin	2.15	NT5001	4	0.019783685857718315	LM18-42	B. vulgatus
Tolfenamic acid	40	Erythromycin	2.15	NT5001	4	0.01870293752510196	LM18-42	B. vulgatus
Tolfenamic acid	20	Erythromycin	2.15	NT5001	4	0.020605692781483356	LM18-42	B. vulgatus
Tolfenamic acid	10	Erythromycin	2.15	NT5001	4	0.013479634579992275	LM18-42	B. vulgatus
Tolfenamic acid	0	Erythromycin	2.15	NT5001	4	0.012896681948862001	LM18-42	B. vulgatus
Tolfenamic acid	640	Erythromycin	2.65	NT5001	4	0.02279124404299482	LM18-42	B. vulgatus
Tolfenamic acid	320	Erythromycin	2.65	NT5001	4	0.01195461613206151	LM18-42	B. vulgatus
Tolfenamic acid	160	Erythromycin	2.65	NT5001	4	0.019428582337064165	LM18-42	B. vulgatus
Tolfenamic acid	80	Erythromycin	2.65	NT5001	4	0.016751048540236412	LM18-42	B. vulgatus
Tolfenamic acid	40	Erythromycin	2.65	NT5001	4	0.01823717581464747	LM18-42	B. vulgatus
Tolfenamic acid	20	Erythromycin	2.65	NT5001	4	0.04233052385706745	LM18-42	B. vulgatus
Tolfenamic acid	10	Erythromycin	2.65	NT5001	4	0.014785859756786687	LM18-42	B. vulgatus
Tolfenamic acid	0	Erythromycin	2.65	NT5001	4	0.023245950525285077	LM18-42	B. vulgatus
Tolfenamic acid	640	Erythromycin	3.15	NT5001	4	0.017530104186593422	LM18-42	B. vulgatus
Tolfenamic acid	320	Erythromycin	3.15	NT5001	4	0.00831245135171799	LM18-42	B. vulgatus
Tolfenamic acid	160	Erythromycin	3.15	NT5001	4	0.01962541200917113	LM18-42	B. vulgatus
Tolfenamic acid	80	Erythromycin	3.15	NT5001	4	0.013963162311085683	LM18-42	B. vulgatus
Tolfenamic acid	40	Erythromycin	3.15	NT5001	4	0.016143587028415025	LM18-42	B. vulgatus
Tolfenamic acid	20	Erythromycin	3.15	NT5001	4	0.015886967403369208	LM18-42	B. vulgatus
Tolfenamic acid	10	Erythromycin	3.15	NT5001	4	0.021008199630446114	LM18-42	B. vulgatus
Tolfenamic acid	0	Erythromycin	3.15	NT5001	4	0.01466090533418813	LM18-42	B. vulgatus
Dicumarol	160	Erythromycin	0	NT5001	4	0.007789475741153799	LM18-42	B. vulgatus
Dicumarol	80	Erythromycin	0	NT5001	4	0.023281385639743604	LM18-42	B. vulgatus
Dicumarol	40	Erythromycin	0	NT5001	4	0.41278075085961524	LM18-42	B. vulgatus
Dicumarol	20	Erythromycin	0	NT5001	4	0.7689368289027703	LM18-42	B. vulgatus
Dicumarol	10	Erythromycin	0	NT5001	4	0.8717781834104055	LM18-42	B. vulgatus
Dicumarol	5	Erythromycin	0	NT5001	4	0.9034583720940034	LM18-42	B. vulgatus
Dicumarol	2.5	Erythromycin	0	NT5001	4	0.8856021842732109	LM18-42	B. vulgatus
Dicumarol	0	Erythromycin	0	NT5001	4	0.8805906647588124	LM18-42	B. vulgatus
Dicumarol	160	Erythromycin	0.15	NT5001	4	0.012062326852285513	LM18-42	B. vulgatus
Dicumarol	80	Erythromycin	0.15	NT5001	4	0.007277899600935296	LM18-42	B. vulgatus
Dicumarol	40	Erythromycin	0.15	NT5001	4	0.40865142501359314	LM18-42	B. vulgatus
Dicumarol	20	Erythromycin	0.15	NT5001	4	0.72434322136271	LM18-42	B. vulgatus
Dicumarol	10	Erythromycin	0.15	NT5001	4	0.8176143850215589	LM18-42	B. vulgatus
Dicumarol	5	Erythromycin	0.15	NT5001	4	0.845354835511444	LM18-42	B. vulgatus
Dicumarol	2.5	Erythromycin	0.15	NT5001	4	0.8581964700596774	LM18-42	B. vulgatus
Dicumarol	0	Erythromycin	0.15	NT5001	4	0.7840978308365415	LM18-42	B. vulgatus
Dicumarol	160	Erythromycin	0.65	NT5001	4	0.010545870333106956	LM18-42	B. vulgatus
Dicumarol	80	Erythromycin	0.65	NT5001	4	0.005201528663272328	LM18-42	B. vulgatus
Dicumarol	40	Erythromycin	0.65	NT5001	4	0.32936729016027316	LM18-42	B. vulgatus
Dicumarol	20	Erythromycin	0.65	NT5001	4	0.6484324117730408	LM18-42	B. vulgatus
Dicumarol	10	Erythromycin	0.65	NT5001	4	0.6337953350119767	LM18-42	B. vulgatus
Dicumarol	5	Erythromycin	0.65	NT5001	4	0.44475440585128445	LM18-42	B. vulgatus
Dicumarol	2.5	Erythromycin	0.65	NT5001	4	0.0946606621237029	LM18-42	B. vulgatus
Dicumarol	0	Erythromycin	0.65	NT5001	4	0.02075260123126772	LM18-42	B. vulgatus
Dicumarol	160	Erythromycin	1.15	NT5001	4	0.01223503826382216	LM18-42	B. vulgatus
Dicumarol	80	Erythromycin	1.15	NT5001	4	0.004010421459120899	LM18-42	B. vulgatus
Dicumarol	40	Erythromycin	1.15	NT5001	4	0.2024948968892665	LM18-42	B. vulgatus
Dicumarol	20	Erythromycin	1.15	NT5001	4	0.3035949267139774	LM18-42	B. vulgatus
Dicumarol	10	Erythromycin	1.15	NT5001	4	0.02524929277833503	LM18-42	B. vulgatus
Dicumarol	5	Erythromycin	1.15	NT5001	4	0.016489013933877066	LM18-42	B. vulgatus
Dicumarol	2.5	Erythromycin	1.15	NT5001	4	0.020793730490371882	LM18-42	B. vulgatus
Dicumarol	0	Erythromycin	1.15	NT5001	4	0.0188735384678681	LM18-42	B. vulgatus
Dicumarol	160	Erythromycin	1.65	NT5001	4	0.011062971635127806	LM18-42	B. vulgatus
Dicumarol	80	Erythromycin	1.65	NT5001	4	0.008020677698806596	LM18-42	B. vulgatus
Dicumarol	40	Erythromycin	1.65	NT5001	4	0.05906203372139675	LM18-42	B. vulgatus
Dicumarol	20	Erythromycin	1.65	NT5001	4	0.02655723492053507	LM18-42	B. vulgatus
Dicumarol	10	Erythromycin	1.65	NT5001	4	0.023318636539451557	LM18-42	B. vulgatus
Dicumarol	5	Erythromycin	1.65	NT5001	4	0.012078124956599705	LM18-42	B. vulgatus
Dicumarol	2.5	Erythromycin	1.65	NT5001	4	0.0153400348510802	LM18-42	B. vulgatus
Dicumarol	0	Erythromycin	1.65	NT5001	4	0.014800212389789777	LM18-42	B. vulgatus
Dicumarol	160	Erythromycin	2.15	NT5001	4	0.011497366586960624	LM18-42	B. vulgatus
Dicumarol	80	Erythromycin	2.15	NT5001	4	0.003267641530221548	LM18-42	B. vulgatus
Dicumarol	40	Erythromycin	2.15	NT5001	4	0.012379795636542347	LM18-42	B. vulgatus
Dicumarol	20	Erythromycin	2.15	NT5001	4	0.01422985304728392	LM18-42	B. vulgatus
Dicumarol	10	Erythromycin	2.15	NT5001	4	0.013972905485608988	LM18-42	B. vulgatus
Dicumarol	5	Erythromycin	2.15	NT5001	4	0.016926263077582496	LM18-42	B. vulgatus
Dicumarol	2.5	Erythromycin	2.15	NT5001	4	0.018387996526286192	LM18-42	B. vulgatus
Dicumarol	0	Erythromycin	2.15	NT5001	4	0.015784830976383356	LM18-42	B. vulgatus
Dicumarol	160	Erythromycin	2.65	NT5001	4	0.007296754982097635	LM18-42	B. vulgatus
Dicumarol	80	Erythromycin	2.65	NT5001	4	0.007339845564608704	LM18-42	B. vulgatus
Dicumarol	40	Erythromycin	2.65	NT5001	4	0.014500964915947503	LM18-42	B. vulgatus
Dicumarol	20	Erythromycin	2.65	NT5001	4	0.016959490580985854	LM18-42	B. vulgatus
Dicumarol	10	Erythromycin	2.65	NT5001	4	0.016090705629934234	LM18-42	B. vulgatus
Dicumarol	5	Erythromycin	2.65	NT5001	4	0.01554758704717638	LM18-42	B. vulgatus
Dicumarol	2.5	Erythromycin	2.65	NT5001	4	0.01575898876222698	LM18-42	B. vulgatus
Dicumarol	0	Erythromycin	2.65	NT5001	4	0.013312613589595306	LM18-42	B. vulgatus
Dicumarol	160	Erythromycin	3.15	NT5001	4	0.006290999603853935	LM18-42	B. vulgatus
Dicumarol	80	Erythromycin	3.15	NT5001	4	0.008911575539387259	LM18-42	B. vulgatus
Dicumarol	40	Erythromycin	3.15	NT5001	4	0.013155551955179432	LM18-42	B. vulgatus
Dicumarol	20	Erythromycin	3.15	NT5001	4	0.011413755988709614	LM18-42	B. vulgatus
Dicumarol	10	Erythromycin	3.15	NT5001	4	0.01684123745755249	LM18-42	B. vulgatus
Dicumarol	5	Erythromycin	3.15	NT5001	4	0.01823226035274506	LM18-42	B. vulgatus
Dicumarol	2.5	Erythromycin	3.15	NT5001	4	0.020820856287846197	LM18-42	B. vulgatus
Dicumarol	0	Erythromycin	3.15	NT5001	4	0.01954571413027374	LM18-42	B. vulgatus
Tolfenamic acid	640	Erythromycin	0.65	NT5001	1	0.01931975979476574	LM18-42	B. vulgatus
Hexestrol	160	Erythromycin	0	NT5002	4	0.006911785712115967	LM18-42	B. uniformis
Hexestrol	80	Erythromycin	0	NT5002	4	0.009352355566811644	LM18-42	B. uniformis
Hexestrol	40	Erythromycin	0	NT5002	4	0.02043753418108886	LM18-42	B. uniformis
Hexestrol	20	Erythromycin	0	NT5002	4	0.6224703288081576	LM18-42	B. uniformis
Hexestrol	10	Erythromycin	0	NT5002	4	0.8751722460617926	LM18-42	B. uniformis
Hexestrol	5	Erythromycin	0	NT5002	4	0.9528029698157476	LM18-42	B. uniformis
Hexestrol	2.5	Erythromycin	0	NT5002	4	0.9396469771291467	LM18-42	B. uniformis
Hexestrol	0	Erythromycin	0	NT5002	4	0.9795592136446611	LM18-42	B. uniformis
Hexestrol	160	Erythromycin	0.15	NT5002	4	0.007612939222582889	LM18-42	B. uniformis
Tolfenamic acid	320	Erythromycin	0.65	NT5001	1	0.009026117922148419	LM18-42	B. vulgatus
Hexestrol	80	Erythromycin	0.15	NT5002	4	0.015626653467178533	LM18-42	B. uniformis
Hexestrol	40	Erythromycin	0.15	NT5002	4	0.024444969507176693	LM18-42	B. uniformis
Hexestrol	20	Erythromycin	0.15	NT5002	4	0.5637964192517936	LM18-42	B. uniformis
Hexestrol	10	Erythromycin	0.15	NT5002	4	0.8300702391956545	LM18-42	B. uniformis
Hexestrol	5	Erythromycin	0.15	NT5002	4	0.8845610083249416	LM18-42	B. uniformis
Hexestrol	2.5	Erythromycin	0.15	NT5002	4	0.6682846227388568	LM18-42	B. uniformis
Hexestrol	0	Erythromycin	0.15	NT5002	4	0.9263961892099083	LM18-42	B. uniformis
Hexestrol	160	Erythromycin	0.65	NT5002	4	0.008614666805593156	LM18-42	B. uniformis
Hexestrol	80	Erythromycin	0.65	NT5002	4	0.014424552360213932	LM18-42	B. uniformis
Hexestrol	40	Erythromycin	0.65	NT5002	4	0.05209876364194344	LM18-42	B. uniformis
Hexestrol	20	Erythromycin	0.65	NT5002	4	0.5307581484342451	LM18-42	B. uniformis
Hexestrol	10	Erythromycin	0.65	NT5002	4	0.6500603986134863	LM18-42	B. uniformis
Hexestrol	5	Erythromycin	0.65	NT5002	4	0.09011173832426733	LM18-42	B. uniformis
Hexestrol	2.5	Erythromycin	0.65	NT5002	4	0.027569630003951514	LM18-42	B. uniformis
Hexestrol	0	Erythromycin	0.65	NT5002	4	0.03353675544536833	LM18-42	B. uniformis
Hexestrol	160	Erythromycin	1.15	NT5002	4	0.00861466754025689	LM18-42	B. uniformis
Hexestrol	80	Erythromycin	1.15	NT5002	4	0.012721669764061047	LM18-42	B. uniformis
Hexestrol	40	Erythromycin	1.15	NT5002	4	0.014258277384676714	LM18-42	B. uniformis
Hexestrol	20	Erythromycin	1.15	NT5002	4	0.15510343791451822	LM18-42	B. uniformis
Hexestrol	10	Erythromycin	1.15	NT5002	4	0.07129381777299759	LM18-42	B. uniformis
Hexestrol	5	Erythromycin	1.15	NT5002	4	0.02967467023583679	LM18-42	B. uniformis
Hexestrol	2.5	Erythromycin	1.15	NT5002	4	0.01213045089058085	LM18-42	B. uniformis
Hexestrol	0	Erythromycin	1.15	NT5002	4	0.029250600653458646	LM18-42	B. uniformis
Hexestrol	160	Erythromycin	1.65	NT5002	4	0.005609538034618031	LM18-42	B. uniformis
Hexestrol	80	Erythromycin	1.65	NT5002	4	0.011018759828422844	LM18-42	B. uniformis
Hexestrol	40	Erythromycin	1.65	NT5002	4	0.013336920607501515	LM18-42	B. uniformis
Hexestrol	20	Erythromycin	1.65	NT5002	4	0.02476221542042742	LM18-42	B. uniformis
Hexestrol	10	Erythromycin	1.65	NT5002	4	0.027280809036007096	LM18-42	B. uniformis
